1064|癡|痴|ʦʰi55|t͡ʃʰiː55|ci1|P674|癡呆，發癡。|
1065|痴|痴|ʦʰi55|t͡ʃʰiː55|ci1|P674|癡呆，發癡。|原文作「癡」字。
1066|恥|耻|ʦʰi35|t͡ʃʰiː35|ci2|P674|國恥，恥辱。|
1067|持|持|ʦʰi21|t͡ʃʰiː21|ci4|P674|堅持，持久。|
1068|痔|痔|ʦi22|t͡ʃiː22|zi6|P674|痔瘡。|
1069|治|治|ʦi22|t͡ʃiː22|zi6|P674|統治，治安。|
1070|輜|辎|ʦi55|t͡ʃiː55|zi1|P674|輜重。|
1071|滓|滓|ʦi35|t͡ʃiː35|zi2|P674|渣滓洞。|
1072|廁|厕|ʦʰɿ33|t͡sʰɿ33|cy3|P674|男廁，廁所。|
1073|士|士|sɿ22|sɿ22|sy6|P674|士兵。|
1074|仕|仕|sɿ22|sɿ22|sy6|P674|仕途。|
1075|柿|柿|sɐi22|ʃɐi22|sai6|P674|柿子。|
1076|俟|俟|si22|ʃiː22|si6|P674|一俟。|
1077|事|事|sɿ22|sɿ22|sy6|P674|大事，事情。|
1078|史|史|sɐi35|ʃɐi35|sai2|P675|歷史。|
1079|使|使|sɐi35|ʃɐi35|sai2|P675|假使，大使，用。|
1080|駛|驶|sɐi35|ʃɐi35|sai2|P675|駕駛員，車駛來。|
1081|之|之|ʦi55|t͡ʃiː55|zi1|P675|之乎者也。|
1082|芝|芝|ʦi55|t͡ʃiː55|zi1|P675|靈芝，芝麻。|
1083|止|止|ʦi35|t͡ʃiː35|zi2|P675|停止，止血。|
1084|址|址|ʦi35|t͡ʃiː35|zi2|P675|地址，舊址。|
1085|趾|趾|ʦi35|t͡ʃiː35|zi2|P675|腳趾（甲）。|
1086|志|志|ʦi33|t͡ʃiː33|zi3|P675|志氣，志願。|
1087|痣|痣|ʦi33|t͡ʃiː33|zi3|P675|與胎記不同。|
1088|誌|志|ʦi33|t͡ʃiː33|zi3|P675|地方誌。|
1089|嗤|嗤|ʦʰi55|t͡ʃʰiː55|ci1|P675|嗤笑。|
1090|齒|齿|ʦʰi35|t͡ʃʰiː35|ci2|P675|牙齒。|
1091|詩|诗|si55|ʃiː55|si1|P675|唐詩，詩人。|
1092|始|始|ʦʰi35|t͡ʃʰiː35|ci2|P675|開始，始終。|
1093|試|试|si33|ʃiː33|si3|P675|考試，試一試。|
1094|時|时|si21|ʃiː21|si4|P675|時間，當時。|
1095|鰣|鲥|si21|ʃiː21|si4|P675|鰣魚。|
1096|市|市|si24|ʃiː24|si5|P676|集市，市場。|
1097|恃|恃|ʦʰi24|t͡ʃʰiː24|ci5|P676|自恃，恃才傲物。|原文誤作[ʦʰi35]。
1098|侍|侍|si22|ʃiː22|si6|P676|服侍，侍衛。|
1099|而|而|ji21|jiː21|ji4|P676|然而，而且。|
1100|耳|耳|ji24|jiː24|ji5|P676|耳朵，中耳炎。|
1101|餌|饵|ji24|jiː24|ji5|P676|釣餌。|
1102|基|基|ki55|kiː55|gi1|P676|基本，地基。|
1103|己|己|ki35|kiː35|gi2|P676|自己，捨己爲人。|
1104|紀|纪|ki35|kiː35|gi2|P676|紀律，年紀。|
1105|記|记|ki33|kiː33|gi3|P676|記號，筆記。|
1106|欺|欺|hi55|hiː55|hi1|P676|欺負。|
1107|起|起|hi35|hiː35|hi2|P676|起牀，升起。|
1108|杞|杞|ki35|kiː35|gi2|P676|枸杞，杞人憂天。|
1109|棋|棋|kʰi21|kʰiː21|ki4|P676|下棋，棋子。|
1110|旗|旗|kʰi21|kʰiː21|ki4|P676|紅旗。|
1111|其|其|kʰi21|kʰiː21|ki4|P676|尤其，其他。|
1112|期|期|kʰi21|kʰiː21|ki4|P676|到期，日期。|
1113|忌|忌|ki22|kiː22|gi6|P676|忌諱，禁忌，忌日。|
1114|疑|疑|ni21|niː21|ni4|P677|懷疑，疑心。|
1115|擬|拟|ni24|niː24|ni5|P677|草擬，擬人。|
1116|嬉|嬉|hi55|hiː55|hi1|P677|玩。|
1117|熙|熙|hi55|hiː55|hi1|P677|康熙。|
1118|喜|喜|hi35|hiː35|hi2|P677|大喜，喜歡。|
1119|蟢|蟢|hi35|hiː35|hi2|P677|生活在壁上的小蜘蛛，蟢子。|
1120|醫|医|ji55|jiː55|ji1|P677|醫生，醫病。|
1121|意|意|ji33|jiː33|ji3|P677|意思，大意。|
1122|矣|矣|ji24|jiː24|ji5|P677||
1123|飴|饴|ji21|jiː21|ji4|P677|飴糖。|
1124|以|以|ji24|jiː24|ji5|P677|可以，以毒攻毒。|
1125|已|已|ji24|jiː24|ji5|P677|已經。|
1126|異|异|ji22|jiː22|ji6|P677|各異，異同。|
1127|機|机|ki55|kiː55|gi1|P677|機器，趁機。|
1128|譏|讥|ki55|kiː55|gi1|P677|譏笑。|
1129|饑|饥|ki55|kiː55|gi1|P677|饑荒。|
1130|幾|几|ki55|kiː55|gi1|P677|幾乎。|
1131|幾|几|ki35|kiː35|gi2|P677|幾個。|
1132|既|既|ki33|kiː33|gi3|P678|既然。|
1133|豈|岂|hi35|hiː35|hi2|P678|豈有此理。|
1134|氣|气|hi33|hiː33|hi3|P678|空氣，氣人。|
1135|汽|汽|hi33|hiː33|hi3|P678|水汽，汽車。|
1136|祈|祈|kʰi21|kʰiː21|ki4|P678|祈禱。|
1137|沂|沂|ji21|jiː21|ji4|P678|沂蒙山。|
1138|毅|毅|ŋɐi22|ŋɐi22|ngai6|P678|毅力。|
1139|希|希|hi55|hiː55|hi1|P678|希望。|
1140|稀|稀|hi55|hiː55|hi1|P678|稀有，稀飯。|
1141|衣|衣|ji55|jiː55|ji1|P678|大衣，衣裳。|
1142|依|依|ji55|jiː55|ji1|P678|依靠，依舊。|
1143|累|累|lui24|luːi24|lui5|P678|累積，累計。|
1144|嘴|嘴|ʦui35|t͡ʃuːi35|zui2|P678|嘴巴。|
1145|髓|髓|sui35|ʃuːi35|sui2|P678|骨髓，腦髓。|
1146|隨|随|ʦʰui21|t͡ʃʰuːi21|cui4|P678|隨便，跟隨。|
1147|揣|揣|ʦʰui35|t͡ʃʰuːi35|cui2|P678|揣度，揣摩，揣在懷裏。|
1148|吹|吹|ʦʰui55|t͡ʃʰuːi55|cui1|P678|吹牛，吹喇叭，吹口哨。|
1149|炊|炊|ʦʰui55|t͡ʃʰuːi55|cui1|P679|炊事員，炊飯。|
1150|垂|垂|sui21|ʃuːi21|sui4|P679|下垂，垂頭喪氣。|
1151|睡|睡|sui22|ʃuːi22|sui6|P679|午睡，睡眠。|
1152|瑞|瑞|sui22|ʃuːi22|sui6|P679|瑞安，瑞金，瑞雪。|
1153|蕊|蕊|jui24|juːi24|jui5|P679|花心或花苞。|
1154|蘂|蕊|jui24|juːi24|jui5|P679|花心或花苞。|
1155|規|规|kʰʷɐi55|kʷʰɐi55|kwai1|P679|圓規，規矩。|
1156|詭|诡|kʷɐi35|kʷɐi35|gwai2|P679|詭計。|
1157|虧|亏|kʰʷɐi55|kʷʰɐi55|kwai1|P679|幸虧，多虧，虧得，吃虧。|
1158|窺|窥|kʰʷɐi55|kʷʰɐi55|kwai1|P679|偷窺，窺視。|
1159|跪|跪|kʷɐi22|kʷɐi22|gwai6|P679|下跪，跪下。|
1160|危|危|ŋɐi21|ŋɐi21|ngai4|P679|安危，危險。|
1161|僞|伪|ŋɐi22|ŋɐi22|ngai6|P679|僞造，虛僞。|
1162|偽|伪|ŋɐi22|ŋɐi22|ngai6|P679|僞造，虛僞。|原文作「僞」字。
1163|麾|麾|wɐi55|wɐi55|wai1|P679|麾下。|
1164|毀|毁|wɐi35|wɐi35|wai2|P679|毀滅。|
1165|燬|毁|wɐi35|wɐi35|wai2|P679||
1166|譭|毁|wɐi35|wɐi35|wai2|P679||
1167|萎|萎|wɐi35|wɐi35|wai2|P679|枯萎，萎靡，氣萎。|
1168|委|委|wɐi35|wɐi35|wai2|P679|委託，常委。|
1169|餵|喂|wɐi33|wɐi33|wai3|P679|餵飯，餵養。|原文誤作[wɐi35]。
1170|喂|喂|wɐi33|wɐi33|wai3|P679||原文誤作[wɐi35]，表示「餵養」應爲wai3[wɐi33]，wai2[wɐi35]一般用於叫喚聲「喂」。
1171|爲|为|wɐi21|wɐi21|wai4|P679|作爲。|
1172|為|为|wɐi21|wɐi21|wai4|P679|作爲。|原文作「爲」字。
1173|爲|为|wɐi22|wɐi22|wai6|P680|爲什麼。|
1174|為|为|wɐi22|wɐi22|wai6|P680|爲什麼。|原文作「爲」字。
1175|壘|垒|lui24|luːi24|lui5|P680|堡壘。|
1176|類|类|lui22|luːi22|lui6|P680|分類，種類。|
1177|淚|泪|lui22|luːi22|lui6|P680|眼淚，淚水。|
1178|醉|醉|ʦui33|t͡ʃuːi33|zui3|P680|喝醉酒。|
1179|翠|翠|ʦʰui33|t͡ʃʰuːi33|cui3|P680|翡翠，翠綠。|
1180|雖|虽|ɬui55|ɬuːi55|slui1|P680|雖然。|
1181|綏|绥|ɬy55|ɬyː55|slyu1|P680|綏靖，綏遠。|
1182|粹|粹|ʦʰui33|t͡ʃʰuːi33|cui3|P680|純粹。|
1183|遂|遂|sui22|ʃuːi22|sui6|P680|未遂，遂昌。|
1184|隧|隧|sui22|ʃuːi22|sui6|P680|隧道。|
1185|穗|穗|sui22|ʃuːi22|sui6|P680|穀穗。|
1186|追|追|ʦui55|t͡ʃuːi55|zui1|P680|追逐。|
1187|錘|锤|ʦʰui21|t͡ʃʰuːi21|cui4|P680|鐵錘，掄大錘。|
1188|槌|槌|ʦʰui21|t͡ʃʰuːi21|cui4|P680|槌棒（洗衣服用）。|
1189|墜|坠|ʦui22|t͡ʃuːi22|zui6|P680|下墜。|
1190|衰|衰|sui55|ʃuːi55|sui1|P680|衰老，衰落。|
1191|摔|摔|ɬɐt5|ɬɐt̚5|slat1|P680|摔跤，摔倒。|
1192|帥|帅|sui33|ʃuːi33|sui3|P681|元帥。|
1193|錐|锥|ʦui55|t͡ʃuːi55|zui1|P681||
1194|錐|锥|jui55|juːi55|jui1|P681||
1195|水|水|sui35|ʃuːi35|sui2|P681|喝水，水果，水平。|
1196|誰|谁|sui21|ʃuːi21|sui4|P681||
1197|龜|龟|kʷɐi55|kʷɐi55|gwai1|P681|烏龜。|
1198|癸|癸|kʷɐi35|kʷɐi35|gwai2|P681|天干第十。|
1199|軌|轨|kʷɐi35|kʷɐi35|gwai2|P681|鐵軌，軌道。|
1200|愧|愧|kʰʷɐi33|kʷʰɐi33|kwai3|P681|慚愧。|
1201|季|季|kʷɐi33|kʷɐi33|gwai3|P681|四季。|
1202|逵|逵|kʰʷɐi21|kʷʰɐi21|kwai4|P681|李逵。|
1203|葵|葵|kʰʷɐi21|kʷʰɐi21|kwai4|P681|向日葵，葵花籽。|
1204|櫃|柜|kʷɐi22|kʷɐi22|gwai6|P681|門在頂上，櫃檯。|
1205|位|位|wɐi22|wɐi22|wai6|P681|地位，位子。|
1206|維|维|wɐi21|wɐi21|wai4|P681|維生素，纖維。|
1207|遺|遗|wɐi21|wɐi21|wai4|P681|遺失。|
1208|惟|惟|wɐi21|wɐi21|wai4|P681|惟一。|
1209|唯|唯|wɐi21|wɐi21|wai4|P681|唯物主義。|
1210|非|非|fi55|fiː55|fi1|P681|是非，非常。|
1211|飛|飞|fi55|fiː55|fi1|P682|飛機，鳥飛。|
1212|匪|匪|fi35|fiː35|fi2|P682|土匪。|
1213|榧|榧|fi35|fiː35|fi2|P682|草榧，香榧，榧子。|
1214|疿|疿|fi35|fiː35|fi2|P682|痱子。|
1215|痱|痱|fi35|fiː35|fi2|P682|痱子。|原文作「疿」字。
1216|妃|妃|fi55|fiː55|fi1|P682|貴妃。|
1217|費|费|fɐi33|fɐi33|fai3|P682|浪費，費用。|
1218|肥|肥|fi21|fiː21|fi4|P682|肥料，化肥，肥肉。|
1219|翡|翡|fi35|fiː35|fi2|P682|翡翠。|
1220|微|微|mi21|miː21|mi4|P682|細微，微小。|
1221|尾|尾|mi24|miː24|mi5|P682|末尾，尾巴。|
1222|未|未|mi22|miː22|mi6|P682|未來。|
1223|味|味|mi22|miː22|mi6|P682|味道，味精。|
1224|歸|归|kʷɐi55|kʷɐi55|gwai1|P682|歸來，迴歸，九九歸一。|
1225|鬼|鬼|kʷɐi35|kʷɐi35|gwai2|P682|鬼魂，鬼怪。|
1226|貴|贵|kʷɐi33|kʷɐi33|gwai3|P682|東西貴，貴客，寶貴。|
1227|魏|魏|ŋɐi22|ŋɐi22|ngai6|P682|姓，魏國。|
1228|揮|挥|wɐi55|wɐi55|wai1|P682|指揮，揮手。|
1229|輝|辉|wɐi55|wɐi55|wai1|P682|光輝，日頭輝，輝煌。|
1230|徽|徽|fui55|fuːi55|fui1|P683|國徽，徽章。|
1231|諱|讳|wɐi33|wɐi33|wai3|P683|忌諱。|
1232|威|威|wɐi55|wɐi55|wai1|P683|威風，發威。|
1233|畏|畏|wɐi33|wɐi33|wai3|P683|畏罪，畏懼。|
1234|慰|慰|wɐi33|wɐi33|wai3|P683|安慰，慰問。|
1235|圍|围|wɐi21|wɐi21|wai4|P683|圍裙，包圍，圍牆，圍巾。|
1236|違|违|wɐi21|wɐi21|wai4|P683|違背。|
1237|偉|伟|wɐi35|wɐi35|wai2|P683|偉大，雄偉。|
1238|葦|苇|wɐi21|wɐi21|wai4|P683|蘆葦。|
1239|緯|纬|wɐi24|wɐi24|wai5|P683|經緯，緯線。|
1240|胃|胃|wɐi22|wɐi22|wai6|P683|腸胃，胃病。|
1241|謂|谓|wɐi22|wɐi22|wai6|P683|所謂。|
1242|蝟|猬|wɐi33|wɐi33|wai3|P683|刺蝟。|
1243|彙|汇|wui22|wuːi22|wui6|P683|彙總，彙報，詞彙。|
1244|褒|褒|pau55|paːu55|baau1|P683|褒義，褒獎。|
1245|保|保|pu35|puː35|bu2|P683|保護，擔保。|
1246|寶|宝|pu35|puː35|bu2|P683|寶貝，珍寶。|
1247|堡|堡|pu35|puː35|bu2|P683|碉堡，堡壘。|
1248|報|报|pu33|puː33|bu3|P684|報告，日報。|
1249|袍|袍|pʰu21|pʰuː21|pu4|P684|長袍，袍子。|
1250|抱|抱|pʰu24|pʰuː24|pu5|P684|擁抱，抱孩子。|
1251|暴|暴|pu22|puː22|bu6|P684|暴露，殘暴。|
1252|菢|菢|pu22|puː22|bu6|P684|菢小雞（孵）。|
1253|毛|毛|mu21|muː21|mu4|P684|毛筆，鴨毛。|
1254|冒|冒|mu22|muː22|mu6|P684|冒充。|
1255|帽|帽|mu22|muː22|mu6|P684|草帽。|
1256|刀|刀|tu55|tuː55|du1|P684|一把刀。|
1257|叨|叨|tu55|tuː55|du1|P684||
1258|倒|倒|tu35|tuː35|du2|P684|打倒；倒水。|
1259|島|岛|tu35|tuː35|du2|P684|小島，半島。|
1260|禱|祷|tu35|tuː35|du2|P684|祈禱，禱告。|
1261|到|到|tu33|tuː33|du3|P684|到那裏去。|
1262|滔|滔|tʰu55|tʰuː55|tu1|P684|滔滔不絕，滔天。|
1263|掏|掏|tʰu21|tʰuː21|tu4|P684|掏出來。|
1264|討|讨|tʰu35|tʰuː35|tu2|P684|討飯，討老婆，討名字。|
1265|套|套|tʰu33|tʰuː33|tu3|P685|配套，套子。|
1266|桃|桃|tʰu21|tʰuː21|tu4|P685|桃花，桃子。|
1267|逃|逃|tʰu21|tʰuː21|tu4|P685|逃難，逃命。|
1268|淘|淘|tʰu21|tʰuː21|tu4|P685|淘米，淘氣。|
1269|陶|陶|tʰu21|tʰuː21|tu4|P685|陶瓷，姓。|
1270|萄|萄|tʰu21|tʰuː21|tu4|P685|葡萄。|
1271|濤|涛|tʰu21|tʰuː21|tu4|P685|波濤。|
1272|稻|稻|tu22|tuː22|du6|P685|水稻。|
1273|道|道|tu22|tuː22|du6|P685|道理，大道。|
1274|導|导|tu22|tuː22|du6|P685|領導，導演。|
1275|盜|盗|tu22|tuː22|du6|P685|強盜，盜竊。|
1276|腦|脑|nu24|nuː24|nu5|P685|大腦，電腦。|
1277|惱|恼|nu24|nuː24|nu5|P685|惱火，懊惱。|
1278|勞|劳|lu21|luː21|lu4|P685|勞動。|原文誤作[lu22]。
1279|撈|捞|lau55|laːu55|laau1|P685||
1280|撈|捞|lɛu55|lɛːu55|leu1|P685||
1281|牢|牢|lu21|luː21|lu4|P685|坐牢，牢房。|
1282|嘮|唠|lu21|luː21|lu4|P685|嘮叨。|
1283|老|老|lu24|luː24|lu5|P685|年齡大，菜很老，老爺，老實。|
1284|澇|涝|lu22|luː22|lu6|P686|洪澇。|
1285|糟|糟|ʦu55|t͡ʃuː55|zu1|P686|糟糕，酒糟。|
1286|遭|遭|ʦu55|t͡ʃuː55|zu1|P686|遭殃。|
1287|早|早|ʦu35|t͡ʃuː35|zu2|P686|早上。|
1288|棗|枣|ʦu35|t͡ʃuː35|zu2|P686|紅棗。|
1289|蚤|蚤|ʦu35|t͡ʃuː35|zu2|P686|跳蚤。|
1290|澡|澡|ʦu35|t͡ʃuː35|zu2|P686|洗澡，澡盆。|
1291|竈|灶|ʦu33|t͡ʃuː33|zu3|P686|大竈，竈神。|
1292|灶|灶|ʦu33|t͡ʃuː33|zu3|P686|大竈，竈神。|
1293|躁|躁|ʦʰu33|t͡ʃʰuː33|cu3|P686|脾氣躁，暴躁。|
1294|操|操|ʦʰu55|t͡ʃʰuː55|cu1|P686|做操，曹操。|
1295|草|草|ʦʰu35|t͡ʃʰuː35|cu2|P686|草原。|
1296|騲|草|ʦʰu35|t͡ʃʰuː35|cu2|P686|草雞（母雞）。|
1297|糙|糙|ʦʰu33|t͡ʃʰuː33|cu3|P686|粗糙。|
1298|曹|曹|ʦʰu21|t͡ʃʰuː21|cu4|P686|姓，陰曹。|
1299|槽|槽|ʦʰu21|t͡ʃʰuː21|cu4|P686|一條槽，豬槽。|
1300|造|造|ʦu22|t͡ʃuː22|zu6|P686|製造，創造。|
1301|皂|皂|ʦu22|t͡ʃuː22|zu6|P686|肥皂，皁角。|
1302|皁|皂|ʦu22|t͡ʃuː22|zu6|P686|肥皂，皁角。|原文作「皂」字。
1303|騷|骚|ɬu55|ɬuː55|slu1|P686|風騷。|
1304|臊|臊|ɬu55|ɬuː55|slu1|P687|臊氣。|
1305|嫂|嫂|ɬu35|ɬuː35|slu2|P687|大嫂，嫂嫂。|
1306|掃|扫|ɬu33|ɬuː33|slu3|P687|掃地，打掃；掃帚。|
1307|高|高|ku55|kuː55|gu1|P687|高低，跳高。|
1308|膏|膏|ku55|kuː55|gu1|P687|牙膏，膏藥；膏油，膏車。|
1309|篙|篙|ku55|kuː55|gu1|P687|竹篙。|
1310|糕|糕|ku55|kuː55|gu1|P687|米糕，蛋糕。|
1311|羔|羔|ku55|kuː55|gu1|P687|羊羔。|
1312|稿|稿|ku35|kuː35|gu2|P687|草稿，稿子，稻草。|
1313|告|告|ku33|kuː33|gu3|P687|告狀，報告。|
1314|考|考|hau35|haːu35|haau2|P687|考試，大考。|
1315|攷|考|hau35|haːu35|haau2|P687||原文作「考」字。
1316|烤|烤|hau55|haːu55|haau1|P687|燒烤。|
1317|靠|靠|kʰau33|kʰaːu33|kaau3|P687|可靠。|
1318|犒|犒|kʰau33|kʰaːu33|kaau3|P687|犒勞。|
1319|熬|熬|ŋau21|ŋaːu21|ngaau4|P687||
1320|傲|傲|ŋu22|ŋuː22|ngu6|P687|驕傲，傲氣。|
1321|鏊|鏊|ŋu22|ŋuː22|ngu6|P688|烙餅用具，鏊盤。|
1322|蒿|蒿|hu55|huː55|hu1|P688|蓬蒿，蒿菜。|
1323|薅|薅|hau55|haːu55|haau1|P688|除田草。|
1324|好|好|hu35|huː35|hu2|P688|好壞。|
1325|好|好|hu33|huː33|hu3|P688|愛好。|
1326|耗|耗|hu33|huː33|hu3|P688|消耗。|
1327|毫|毫|hu21|huː21|hu4|P688|毫釐。|
1328|豪|豪|hu21|huː21|hu4|P688|豪華，土豪。|
1329|壕|壕|hu21|huː21|hu4|P688|壕溝，戰壕。|
1330|號|号|hu21|huː21|hu4|P688|呼號。|
1331|浩|浩|hu22|huː22|hu6|P688|浩浩蕩蕩，人名用字。|
1332|號|号|hu22|huː22|hu6|P688|號數，號碼。|
1333|爊|爊|u55|Øuː55|u1|P688|用文火久煮，爊白菜。|原文作「熝」字。
1334|熝|熝|u55|Øuː55|u1|P688|用文火久煮，熝白菜。|
1335|襖|袄|u33|Øuː33|u3|P688|棉襖。|
1336|奧|奥|u33|Øuː33|u3|P688|奧妙。|
1337|懊|懊|u33|Øuː33|u3|P688|懊惱；懊悔。|
1338|包|包|pau55|paːu55|baau1|P688||
1339|包|包|pɛu55|pɛːu55|beu1|P688||
1340|胞|胞|pau55|paːu55|baau1|P689|同胞，胞衣。|
1341|飽|饱|pau35|paːu35|baau2|P689|吃飽。|
1342|飽|饱|pɛu35|pɛːu35|beu2|P689|吃飽。|
1343|豹|豹|pau33|paːu33|baau3|P689|豹子。|
1344|爆|爆|pau33|paːu33|baau3|P689|爆炸。|
1345|爆|爆|pu22|puː22|bu6|P689|爆炸。|
1346|泡|泡|pʰau55|pʰaːu55|paau1|P689||
1347|泡|泡|pʰɛu33|pʰɛːu33|peu3|P689||
1348|拋|抛|pʰau55|pʰaːu55|paau1|P689||
1349|拋|抛|pʰɛu55|pʰɛːu55|peu1|P689||
1350|泡|泡|pʰau33|pʰaːu33|paau3|P689|泡水。|
1351|炮|炮|pʰau33|pʰaːu33|paau3|P689|槍炮。|
1352|炮|炮|pʰɛu33|pʰɛːu33|peu3|P689|槍炮。|
1353|跑|跑|pʰau35|pʰaːu35|paau2|P689||
1354|跑|跑|pʰɛu35|pʰɛːu35|peu2|P689||
1355|刨|刨|pʰau21|pʰaːu21|paau4|P689||
1356|刨|刨|pʰɛu21|pʰɛːu21|peu4|P689||
1357|麅|狍|pʰau21|pʰaːu21|paau4|P689||
1358|狍|狍|pʰau21|pʰaːu21|paau4|P689||原文作「麅」字。
1359|鮑|鲍|pau55|paːu55|baau1|P689|姓，鮑魚。|
1360|鉋|铇|pʰau21|pʰaːu21|paau4|P689||
1361|鉋|铇|pʰɛu21|pʰɛːu21|peu4|P689||
1362|茅|茅|mau21|maːu21|maau4|P689||
1363|茅|茅|mɛu21|mɛːu21|meu4|P689||
1364|錨|锚|mau21|maːu21|maau4|P689|拋錨。|
1365|錨|锚|nau21|naːu21|naau4|P689|拋錨。|
1366|卯|卯|mau24|maːu24|maau5|P689|子醜寅卯。|
1367|貌|貌|mau22|maːu22|maau6|P689|相貌，禮貌。|
1368|鐃|铙|nau21|naːu21|naau4|P690||
1369|撓|挠|nau21|naːu21|naau4|P690|不屈不撓。|
1370|鬧|闹|nau22|naːu22|naau6|P690|熱鬧，鬧事。|
1371|罩|罩|ʦau33|t͡ʃaːu33|zaau3|P690|燈罩，牀罩。|
1372|罩|罩|ʦɛu33|t͡ʃɛːu33|zeu3|P690|燈罩，牀罩。|
1373|櫂|櫂|ʦau22|t͡ʃaːu22|zaau6|P690|槳。|
1374|棹|棹|ʦau22|t͡ʃaːu22|zaau6|P690|槳。|原文作「櫂」字。
1375|櫂|櫂|ʦɛu22|t͡ʃɛːu22|zeu6|P690|槳。|
1376|棹|棹|ʦɛu22|t͡ʃɛːu22|zeu6|P690|槳。|原文作「櫂」字。
1377|抓|抓|ʦa55|t͡ʃaː55|zaa1|P690||
1378|抓|抓|ja55|jaː55|jaa1|P690||
1379|爪|爪|ʦau35|t͡ʃaːu35|zaau2|P690|爪牙。|
1380|爪|爪|jau35|jaːu35|jaau2|P690|爪牙。|
1381|找|找|ʦau35|t͡ʃaːu35|zaau2|P690||
1382|找|找|ʦɛu35|t͡ʃɛːu35|zeu2|P690||
1383|笊|笊|ʦau33|t͡ʃaːu33|zaau3|P690|笊籬。|
1384|抄|抄|ʦʰau55|t͡ʃʰaːu55|caau1|P690||
1385|抄|抄|ʦʰɛu55|t͡ʃʰɛːu55|ceu1|P690||
1386|鈔|钞|ʦʰau55|t͡ʃʰaːu55|caau1|P690|鈔票。|
1387|炒|炒|ʦʰau35|t͡ʃʰaːu35|caau2|P690||
1388|炒|炒|ʦʰɛu35|t͡ʃʰɛːu35|ceu2|P690||
1389|吵|吵|ʦʰau35|t͡ʃʰaːu35|caau2|P690|吵架。|
1390|巢|巢|ʦʰau21|t͡ʃʰaːu21|caau4|P690||
1391|巢|巢|ʦʰu21|t͡ʃʰuː21|cu4|P690||
1392|梢|梢|sau55|ʃaːu55|saau1|P690|樹梢。|
1393|捎|捎|sau55|ʃaːu55|saau1|P690|捎口信。|
1394|稍|稍|sau35|ʃaːu35|saau2|P690|稍息，稍等。|
1395|潲|潲|sau33|ʃaːu33|saau3|P690，691|豬食；潲雨。|
1396|潲|潲|sɛu33|ʃɛːu33|seu3|P690|豬食。|
1397|交|交|kau55|kaːu55|gaau1|P691||
1398|交|交|kɛu55|kɛːu55|geu1|P691||
1399|膠|胶|kau55|kaːu55|gaau1|P691||
1400|膠|胶|kɛu55|kɛːu55|geu1|P691||
1401|郊|郊|kau55|kaːu55|gaau1|P691|郊區。|
1402|絞|绞|kau35|kaːu35|gaau2|P691||
1403|絞|绞|kɛu35|kɛːu35|geu2|P691||
1404|狡|狡|kau35|kaːu35|gaau2|P691|狡猾。|
1405|狡|狡|kɛu35|kɛːu35|geu2|P691|狡猾。|
1406|鉸|铰|kau35|kaːu35|gaau2|P691||
1407|鉸|铰|kɛu35|kɛːu35|geu2|P691||
1408|搞|搞|kau35|kaːu35|gaau2|P691||
1409|攪|搅|kɛu35|kɛːu35|geu2|P691|打攪，攪拌。|
1410|教|教|kau33|kaːu33|gaau3|P691|教書；教育。|
1411|教|教|kɛu33|kɛːu33|geu3|P691|教書；教育。|
1412|較|较|kau33|kaːu33|gaau3|P691|較勁，比較。|
1413|酵|酵|hau55|haːu55|haau1|P691|發酵，酵母。|
1414|校|校|hau22|haːu22|haau6|P691，692|校對；學校。|
1415|校|校|kau33|kaːu33|gaau3|P691，692|校對；學校；上校。|
1416|覺|觉|kɛu33|kɛːu33|geu3|P691|睡覺。|
1417|窖|窖|kau33|kaːu33|gaau3|P691|地窖，番薯窖。|
1418|敲|敲|hau55|haːu55|haau1|P691||
1419|敲|敲|hɛu55|hɛːu55|heu1|P691||
1420|巧|巧|hau35|haːu35|haau2|P691||
1421|巧|巧|kʰiu35|kʰiːu35|kiu2|P691||
1422|咬|咬|ŋau24|ŋaːu24|ngaau5|P692||
1423|咬|咬|ŋɛu24|ŋɛːu24|ngeu5|P692||
1424|孝|孝|hau33|haːu33|haau3|P692|帶孝，孝順。|
1425|淆|淆|ŋau21|ŋaːu21|ngaau4|P692|混淆。|
1426|肴|肴|ŋau21|ŋaːu21|ngaau4|P692|佳餚，菜餚。|
1427|餚|肴|ŋau21|ŋaːu21|ngaau4|P692|佳餚，菜餚。|原文作「肴」字。
1428|效|效|hau22|haːu22|haau6|P692|效果，成效。|
1429|坳|坳|au33|Øaːu33|aau3|P692|山坳。|
1430|坳|坳|ɛu33|Øɛːu33|eu3|P692|山坳。|
1431|靿|靿|au33|Øaːu33|aau3|P692|靴或襪子的筒兒，鞋靿。|
1432|膘|膘|piu55|piːu55|biu1|P692|肥膘。|
1433|臕|臕|piu55|piːu55|biu1|P692|肥膘。|
1434|標|标|piu55|piːu55|biu1|P692|標誌。|
1435|表|表|piu35|piːu35|biu2|P692|表面，表揚。|
1436|錶|表|piu55|piːu55|biu1|P692|手錶。|
1437|飄|飘|pʰiu55|pʰiːu55|piu1|P692|飄揚。|
1438|票|票|pʰiu33|pʰiːu33|piu3|P692|飯票，車票。|
1439|漂|漂|pʰiu33|pʰiːu33|piu3|P692|漂白；漂亮。|
1440|瓢|瓢|pʰiu21|pʰiːu21|piu4|P692|勺子，瓢潑大雨。|
