499|枱|台|tʰɔi21|tʰɔːi21|toi4|||原網作「檯」字。
500|態|态|tʰai33|tʰaːi33|taai3|||
501|貸|贷|tʰai33|tʰaːi33|taai3|||
502|臺|台|tʰɔi21|tʰɔːi21|toi4|||
503|苔|苔|tʰɔi21|tʰɔːi21|toi4||青苔、舌苔讀音亦同。|
504|抬|抬|tʰɔi21|tʰɔːi21|toi4|||原網作「擡」字。
505|擡|抬|tʰɔi21|tʰɔːi21|toi4|||同「抬」字。
506|待|待|tɔi22|tɔːi22|doi6|||
507|怠|怠|tɔi22|tɔːi22|doi6|||
508|殆|殆|tɔi22|tɔːi22|doi6|||
509|代|代|tɔi22|tɔːi22|doi6|||
510|袋|袋|tɔi22|tɔːi22|doi6|||
511|乃|乃|nɔi22|nɔːi22|noi6|||
512|耐|耐|nɔi22|nɔːi22|noi6|||
513|來|来|lɔi21|lɔːi21|loi4|||
514|災|灾|tʃɔi55|t͡ʃɔːi55|zoi1|||
515|栽|栽|tʃɔi55|t͡ʃɔːi55|zoi1|||
516|宰|宰|tʃɔi35|t͡ʃɔːi35|zoi2|||
517|再|再|tʃɔi33|t͡ʃɔːi33|zoi3|||
518|載|载|tʃɔi33|t͡ʃɔːi33|zoi3||載重；滿載。|
519|猜|猜|tʃʰai55|t͡ʃʰaːi55|caai1|||
520|彩|彩|tʃʰɔi35|t͡ʃʰɔːi35|coi2|||
521|採|采|tʃʰɔi35|t͡ʃʰɔːi35|coi2|||
522|采|采|tʃʰɔi35|t͡ʃʰɔːi35|coi2|||
523|菜|菜|tʃʰɔi33|t͡ʃʰɔːi33|coi3|||
524|纔|才|tʃʰɔi21|t͡ʃʰɔːi21|coi4|||
525|才|才|tʃʰɔi21|t͡ʃʰɔːi21|coi4||才華。|
526|材|材|tʃʰɔi21|t͡ʃʰɔːi21|coi4|||
527|財|财|tʃʰɔi21|t͡ʃʰɔːi21|coi4|||
528|裁|裁|tʃʰɔi21|t͡ʃʰɔːi21|coi4|||
529|在|在|tʃɔi22|t͡ʃɔːi22|zoi6|||
530|鰓|鳃|ɬɔi55|ɬɔːi55|sloi1|||
531|賽|赛|ʃɔi33|ʃɔːi33|soi3|||
532|該|该|kɔi55|kɔːi55|goi1|||
533|改|改|kɔi35|kɔːi35|goi2|||
534|概|概|kʰɔi33|kʰɔːi33|koi3|||
535|溉|溉|kʰɔi33|kʰɔːi33|koi3|||
536|開|开|hɔi55|hɔːi55|hoi1|||
537|凱|凯|hɔi35|hɔːi35|hoi2|||
538|慨|慨|kʰɔi33|kʰɔːi33|koi3||慷慨。|
539|礙|碍|ŋɔi22|ŋɔːi22|ngoi6|||
540|海|海|hɔi35|hɔːi35|hoi2|||
541|孩|孩|hai21|haːi21|haai4|||
542|亥|亥|hai22|haːi22|haai6|||
543|哀|哀|0ɔi55|Øɔːi55|oi1|||
544|埃|埃|0ɔi55|Øɔːi55|oi1||塵埃。|
545|愛|爱|0ɔi33|Øɔːi33|oi3|||
546|貝|贝|pui33|puːi33|bui3|||
547|沛|沛|pʰui33|pʰuːi33|pui3|||
548|帶|带|tai33|taːi33|daai3|||
549|太|太|tʰai33|tʰaːi33|taai3|||
550|泰|泰|tʰai33|tʰaːi33|taai3|||
551|奈|奈|nɔi22|nɔːi22|noi6|||
552|賴|赖|lai22|laːi22|laai6|||
553|癩|癞|lai33|laːi33|laai3|||
554|蔡|蔡|tʃʰɔi33|t͡ʃʰɔːi33|coi3|||
555|蓋|盖|kɔi33|kɔːi33|goi3|||
556|丐|丐|kɔi33|kɔːi33|goi3||乞丐。|
557|艾|艾|ŋai22|ŋaːi22|ngaai6|||
558|害|害|hɔi22|hɔːi22|hoi6|||
559|藹|蔼|0ɔi35|Øɔːi35|oi2||和藹。|
560|拜|拜|pai33|paːi33|baai3|||
561|排|排|pʰai21|pʰaːi21|paai4|||
562|埋|埋|mai21|maːi21|maai4|||
563|齋|斋|tʃai55|t͡ʃaːi55|zaai1|||
564|豺|豺|tʃʰɔi21|t͡ʃʰɔːi21|coi4|||
565|皆|皆|kai55|kaːi55|gaai1|||
566|階|阶|kai55|kaːi55|gaai1|||
567|稭|秸|kai55|kaːi55|gaai1|||同「秸」字。
568|秸|秸|kai55|kaːi55|gaai1|||原網作「稭」字。
569|介|介|kai33|kaːi33|gaai3|||
570|界|界|kai33|kaːi33|gaai3|||
571|芥|芥|kai33|kaːi33|gaai3|||
572|尬|尬|kai33|kaːi33|gaai3||尷尬。|
573|疥|疥|kai33|kaːi33|gaai3|||
574|屆|届|kai33|kaːi33|gaai3|||
575|戒|戒|kai33|kaːi33|gaai3|||
576|揩|揩|hai55|haːi55|haai1|||
577|楷|楷|kai55|kaːi55|gaai1|||
578|諧|谐|hai21|haːi21|haai4|||
579|駭|骇|hai23|haːi24|haai5||驚駭。|
580|械|械|hai21|haːi21|haai4|||
581|挨|挨|ŋai22|ŋaːi22|ngaai6||挨住。|原網作「𢰇」字。
582|擺|摆|pai35|paːi35|baai2|||
583|派|派|pʰai33|pʰaːi33|paai3|||
584|簰|簰|pʰai21|pʰaːi21|paai4||筏。|原文寫作「𥱼」字。也寫作「箄」字。
585|𥱼|簰|pʰai21|pʰaːi21|paai4||筏。|同「簰」字。也寫作「箄」字。
586|牌|牌|pʰai21|pʰaːi21|paai4|||
587|罷|罢|pa22|paː22|baa6|||
588|稗|稗|pai22|paːi22|baai6|||
589|買|买|mai23|maːi24|maai5|||
590|賣|卖|mai22|maːi22|maai6|||
591|債|债|tʃai33|t͡ʃaːi33|zaai3|||
592|釵|钗|tʃʰai55|t͡ʃʰaːi55|caai1|||
593|柴|柴|tʃʰai21|t͡ʃʰaːi21|caai4|||
594|篩|筛|ʃɐi55|ʃɐi55|sai1||篩子。|
595|洒|洒|ɬa35|ɬaː35|slaa2|||原網作「灑」字。
596|洒|洒|ɬɐi35|ɬɐi35|slai2|||同「洗」字。
597|洒|洒|ʃa35|ʃaː35|saa2|||原網作「灑」字。
598|晒|晒|ʃai33|ʃaːi33|saai3|||原網作「曬」字。
599|曬|晒|ʃai33|ʃaːi33|saai3|||
600|佳|佳|kai55|kaːi55|gaai1|||
601|街|街|kai55|kaːi55|gaai1|||
602|懈|懈|hai23|haːi24|haai5|||
603|涯|涯|ŋa21|ŋaː21|ngaa4||天涯。|
604|崖|崖|ŋa21|ŋaː21|ngaa4||山崖。|
605|鞋|鞋|hai21|haːi21|haai4|||
606|解|解|kai35|kaːi35|gaai2||解開；姓、曉也讀音亦同。|
607|蟹|蟹|hai23|haːi24|haai5|||
608|矮|矮|0ɐi35|Øɐi35|ai2|||
609|隘|隘|0ɔi33|Øɔːi33|oi3|||
610|敗|败|pai22|paːi22|baai6|||
611|邁|迈|mai22|maːi22|maai6|||
612|寨|寨|tʃai22|t͡ʃaːi22|zaai6|||
613|蔽|蔽|pi33|piː33|bi3|||
614|敝|敝|pi22|piː22|bi6|||
615|弊|弊|pi22|piː22|bi6|||
616|幣|币|pi22|piː22|bi6|||
617|斃|毙|pi22|piː22|bi6|||
618|例|例|lɐi22|lɐi22|lai6|||
619|厲|厉|li22|liː22|li6|||
620|勵|励|lɐi22|lɐi22|lai6|||
621|祭|祭|tʃɐi33|t͡ʃɐi33|zai3|||
622|際|际|tʃɐi33|t͡ʃɐi33|zai3|||
623|滯|滞|tʃɐi22|t͡ʃɐi22|zai6||停滯。|
624|制|制|tʃɐi33|t͡ʃɐi33|zai3||制度。|
625|製|制|tʃɐi33|t͡ʃɐi33|zai3||製造。|
626|世|世|ʃɐi33|ʃɐi33|sai3|||
627|勢|势|ʃɐi33|ʃɐi33|sai3|||
628|誓|誓|ʃɐi22|ʃɐi22|sai6|||
629|逝|逝|ʃɐi22|ʃɐi22|sai6|||
630|藝|艺|ŋɐi22|ŋɐi22|ngai6|||
631|蓖|蓖|pi55|piː55|bi1||蓖麻。|
632|閉|闭|pi33|piː33|bi3|||
633|箅|箅|pi22|piː22|bi6||箅子。|
634|批|批|pʰɐi55|pʰɐi55|pai1|||
635|陛|陛|pi33|piː33|bi3|||
636|迷|迷|mi21|miː21|mi4|||
637|米|米|mɐi23|mɐi24|mai5|||
638|謎|谜|mi21|miː21|mi4|||
639|低|低|tɐi55|tɐi55|dai1|||
640|堤|堤|tʰɐi21|tʰɐi21|tai4|||
641|底|底|tɐi35|tɐi35|dai2|||
642|抵|抵|tɐi35|tɐi35|dai2|||
643|帝|帝|tɐi33|tɐi33|dai3|||
644|梯|梯|tʰɐi55|tʰɐi55|tai1|||
645|體|体|tʰɐi35|tʰɐi35|tai2|||
646|替|替|tʰɐi33|tʰɐi33|tai3|||
647|涕|涕|tʰɐi33|tʰɐi33|tai3||鼻涕。|
648|剃|剃|tʰɐi33|tʰɐi33|tai3|||
649|屜|屜|tʰɐi21|tʰɐi21|tai4||抽屜。|原網作「𡲕」字。
650|題|题|tʰɐi21|tʰɐi21|tai4|||
651|提|提|tʰɐi21|tʰɐi21|tai4|||
652|蹄|蹄|tʰɐi21|tʰɐi21|tai4|||
653|啼|啼|tʰɐi21|tʰɐi21|tai4|||
654|弟|弟|tɐi22|tɐi22|dai6|||
655|第|第|tɐi22|tɐi22|dai6|||
656|遞|递|tɐi22|tɐi22|dai6|||
657|泥|泥|nɐi21|nɐi21|nai4|||
658|犂|犁|lɐi21|lɐi21|lai4|||同「犁」字。
659|犁|犁|lɐi21|lɐi21|lai4|||原網作「犂」字。
660|黎|黎|lɐi21|lɐi21|lai4|||
661|禮|礼|lɐi23|lɐi24|lai5|||
662|麗|丽|lɐi22|lɐi22|lai6||美麗。|
663|隷|隷|tɐi22|tɐi22|dai6|||
664|濟|济|tʃɐi33|t͡ʃɐi33|zai3|||
665|妻|妻|tʃʰɐi55|t͡ʃʰɐi55|cai1|||
666|砌|砌|tʃʰɐi33|t͡ʃʰɐi33|cai3|||
667|齊|齐|tʃʰɐi21|t͡ʃʰɐi21|cai4|||
668|臍|脐|tʃʰi21|t͡ʃʰiː21|ci4|||
669|薺|荠|tʃʰi21|t͡ʃʰiː21|ci4|||同「茨」字
670|劑|剂|tʃɐi55|t͡ʃɐi55|zai1||一劑藥。|
671|西|西|ɬɐi55|ɬɐi55|slai1|||
672|棲|栖|tʃʰɐi55|t͡ʃʰɐi55|cai1|||
673|犀|犀|ɬɐi55|ɬɐi55|slai1|||
674|洗|洗|ɬɐi35|ɬɐi35|slai2|||
675|細|细|ɬɐi33|ɬɐi33|slai3|||
676|婿|婿|ɬɐi33|ɬɐi33|slai3||女婿。|原網作「壻」字。
677|壻|婿|ɬɐi33|ɬɐi33|slai3||女婿。|同「婿」字。
678|鷄|鸡|kɐi55|kɐi55|gai1|||同「雞」字。
679|雞|鸡|kɐi55|kɐi55|gai1|||
680|稽|稽|kʰɐi55|kʰɐi55|kai1|||
681|計|计|kɐi33|kɐi33|gai3|||
682|繼|继|kɐi33|kɐi33|gai3|||
683|髻|髻|kɐi33|kɐi33|gai3|||
684|溪|溪|kʰɐi55|kʰɐi55|kai1|||
685|啓|启|kʰɐi35|kʰɐi35|kai2|||
686|啟|启|kʰɐi35|kʰɐi35|kai2|||
687|契|契|kʰɐi33|kʰɐi33|kai3||契約。|
688|倪|倪|ni21|niː21|ni4|||
689|奚|奚|kʰɐi55|kʰɐi55|kai1|||
690|兮|兮|hi55|hiː55|hi1|||
691|系|系|hɐi22|hɐi22|hai6||系統。|
692|繫|系|hɐi22|hɐi22|hai6||連繫；繫鞋帶。|
693|係|系|hɐi22|hɐi22|hai6||是。|
694|縊|缢|0ik3|jɪk̚3|jik3|||
695|杯|杯|pui55|puːi55|bui1|||
696|輩|辈|pui33|puːi33|bui3|||
697|背|背|pui22|puːi22|bui6||背誦。|
698|背|背|pui33|puːi33|bui3|||
699|胚|胚|pʰi55|pʰiː55|pi1||胚胎。|原網作「肧」字。
700|坯|坯|pʰi55|pʰiː55|pi1||土坯。|原網作「坏」字。
701|配|配|pʰui33|pʰuːi33|pui3|||
702|培|培|pʰui21|pʰuːi21|pui4|||
703|陪|陪|pʰui21|pʰuːi21|pui4|||
704|裴|裴|pʰui21|pʰuːi21|pui4|||
705|佩|佩|pʰui33|pʰuːi33|pui3|||
706|梅|梅|mui21|muːi21|mui4|||
707|枚|枚|mui21|muːi21|mui4|||
708|媒|媒|mui21|muːi21|mui4|||
709|煤|煤|mui21|muːi21|mui4|||
710|每|每|mui23|muːi24|mui5|||
711|妹|妹|mui22|muːi22|mui6|||
712|昧|昧|mi22|miː22|mi6|||
713|堆|堆|tui55|tuːi55|dui1|||
714|對|对|tui33|tuːi33|dui3|||
715|碓|碓|tui33|tuːi33|dui3|||
716|推|推|tʰui55|tʰuːi55|tui1|||
717|腿|腿|tʰui35|tʰuːi35|tui2|||
718|退|退|tʰui33|tʰuːi33|tui3|||
719|隊|队|tui22|tuːi22|dui6|||
720|內|内|nui22|nuːi22|nui6|||
721|雷|雷|lui21|luːi21|lui4|||
722|儡|儡|lui23|luːi24|lui5||傀儡。|
723|累|累|lui23|luːi24|lui5||累積。|
724|催|催|tʃʰui55|t͡ʃʰuːi55|cui1|||
725|崔|崔|tʃʰui55|t͡ʃʰuːi55|cui1||姓。|
726|罪|罪|tʃui22|t͡ʃuːi22|zui6|||
727|碎|碎|ɬui33|ɬuːi33|slui3|||
728|盔|盔|fui55|fuːi55|fui1|||原網誤爲53，此地陰平應爲55。
729|魁|魁|kʰuɐi55|kʷʰɐi55|kwai1|||
730|恢|恢|fui55|fuːi55|fui1|||
731|傀|傀|kuɐi35|kʷɐi35|gwai2||傀儡。|
732|塊|块|0uai33|waːi33|waai3|||
733|桅|桅|ŋɐi21|ŋɐi21|ngai4||船桅杆。|
734|灰|灰|fui55|fuːi55|fui1|||
735|賄|贿|fui35|fuːi35|fui2|||
736|悔|悔|fui35|fuːi35|fui2|||
737|晦|晦|fui35|fuːi35|fui2|||
738|回|回|0ui21|wuːi21|wui4|||
739|茴|茴|0ui21|wuːi21|wui4||茴香。|
740|匯|汇|0ui22|wuːi22|wui6|||
741|潰|溃|kʰuɐi33|kʷʰɐi33|kwai3||潰膿。|
742|煨|煨|0ui55|wuːi55|wui1|||
743|蛻|蜕|tʰui33|tʰuːi33|tui3|||
744|兌|兑|tui33|tuːi33|dui3|||
745|最|最|tʃui33|t͡ʃuːi33|zui3|||
746|劊|刽|kʰuai33|kʷʰaːi33|kwaai3|||
747|檜|桧|kʰuai33|kʷʰaːi33|kwaai3||秦檜。|
748|外|外|ŋɔi22|ŋɔːi22|ngoi6|||
749|會|会|0ui22|wuːi22|wui6||會議；會計。|
750|會|会|0ui23|wuːi24|wui5||會不會。|
751|繪|绘|0ui22|wuːi22|wui6|||
752|乖|乖|kuai55|kʷaːi55|gwaai1|||
753|怪|怪|kuai33|kʷaːi33|gwaai3|||
754|蒯|蒯|kuai35|kʷaːi35|gwaai2|||
755|懷|怀|0uai21|waːi21|waai4|||
756|槐|槐|0uai21|waːi21|waai4|||
757|淮|淮|0uai21|waːi21|waai4|||
758|壞|坏|0uai22|waːi22|waai6|||
759|柺|拐|kuai35|kʷaːi35|gwaai2|||原網作「枴」字。
760|枴|拐|kuai35|kʷaːi35|gwaai2|||
761|拐|拐|kuai35|kʷaːi35|gwaai2|||原網作「枴」字。
762|掛|挂|kua33|kʷaː33|gwaa3|||
763|卦|卦|kua33|kʷaː33|gwaa3|||
764|畫|画|0ua35|waː35|waa2||名詞、動詞讀音亦同。|
765|快|快|0uai33|waːi33|waai3|||
766|話|话|0ua22|waː22|waa6|||
767|脆|脆|tʃʰui33|t͡ʃʰuːi33|cui3|||
768|歲|岁|ɬui33|ɬuːi33|slui3|||
769|綴|缀|tʃui22|t͡ʃuːi22|zui6||點綴。|
770|贅|赘|tʃui22|t͡ʃuːi22|zui6|||
771|稅|税|ʃui33|ʃuːi33|sui3|||
772|芮|芮|0iui23|juːi24|jui5||姓。|
773|鱖|鳜|kuɐi33|kʷɐi33|gwai3|||
774|衛|卫|0uɐi22|wɐi22|wai6|||原網作「衞」字。
775|銳|锐|0iui23|juːi24|jui5|||
776|廢|废|fɐi33|fɐi33|fai3|||
777|肺|肺|fɐi33|fɐi33|fai3|||
778|吠|吠|fɐi22|fɐi22|fai6|||
779|穢|秽|0uɐi33|wɐi33|wai3|||
780|圭|圭|kuɐi55|kʷɐi55|gwai1|||
781|閨|闺|kuɐi55|kʷɐi55|gwai1|||
782|桂|桂|kuɐi33|kʷɐi33|gwai3|||
783|奎|奎|kʰuɐi21|kʷʰɐi21|kwai4|||
784|攜|携|kʰuɐi21|kʷʰɐi21|kwai4|||
785|畦|畦|kʰuɐi21|kʷʰɐi21|kwai4||菜畦。|
786|惠|惠|0uɐi22|wɐi22|wai6|||
787|慧|慧|0uɐi22|wɐi22|wai6|||
788|碑|碑|pi55|piː55|bi1|||
789|卑|卑|pi55|piː55|bi1|||
790|彼|彼|pʰi35|pʰiː35|pi2|||
791|俾|俾|pi35|piː35|bi2|||
792|臂|臂|pi33|piː33|bi3|||
793|披|披|pʰi55|pʰiː55|pi1|||
794|譬|譬|pi35|piː35|bi2||譬喻。|
795|皮|皮|pʰi21|pʰiː21|pi4|||
796|疲|疲|pʰi21|pʰiː21|pi4|||
797|脾|脾|pʰi21|pʰiː21|pi4|||
798|被|被|pʰi23|pʰiː24|pi5||被子。|
799|被|被|pi22|piː22|bi6||被打。|
800|婢|婢|pi22|piː22|bi6|||
801|避|避|pi22|piː22|bi6|||
802|糜|糜|mi21|miː21|mi4||粥。|標音誤爲[ui]，此地應爲[i]。
803|彌|弥|mi21|miː21|mi4|||標音誤爲[ui]，此地應爲[i]。
804|靡|靡|mi21|miː21|mi4|||標音誤爲[ui]，此地應爲[i]。
805|離|离|li21|liː21|li4||離別。|
806|籬|篱|li21|liː21|li4|||
807|璃|璃|li55|liː55|li1||玻璃。|
808|荔|荔|lɐi22|lɐi22|lai6||荔支。|
809|紫|紫|tʃi35|t͡ʃiː35|zi2|||
810|雌|雌|tʃʰi35|t͡ʃʰiː35|ci2|||
811|此|此|tʃʰi35|t͡ʃʰiː35|ci2|||
812|刺|刺|tʃʰi33|t͡ʃʰiː33|ci3|||
813|疵|疵|tʃʰi33|t͡ʃʰiː33|ci3||吹毛求疵。|
814|斯|斯|ʃi55|ʃiː55|si1|||
815|廝|厮|ʃi55|ʃiː55|si1|||
816|璽|玺|ɬɐi35|ɬɐi35|slai2|||
817|徙|徙|ɬɐi35|ɬɐi35|slai2|||
818|賜|赐|tʃʰi33|t͡ʃʰiː33|ci3|||
819|知|知|tʃi55|t͡ʃiː55|zi1|||
820|蜘|蜘|tʃi55|t͡ʃiː55|zi1||蜘蛛。|
821|智|智|tʃi33|t͡ʃiː33|zi3|||
822|池|池|tʃʰi21|t͡ʃʰiː21|ci4|||
823|馳|驰|tʃʰi21|t͡ʃʰiː21|ci4|||
824|支|支|tʃi55|t͡ʃiː55|zi1|||
825|枝|枝|tʃi55|t͡ʃiː55|zi1|||
826|肢|肢|tʃi55|t͡ʃiː55|zi1|||
827|梔|栀|tʃi55|t͡ʃiː55|zi1||梔子花。|
828|紙|纸|tʃi35|t͡ʃiː35|zi2|||
829|只|只|tʃi35|t͡ʃiː35|zi2||只有。|
830|侈|侈|tʃʰi35|t͡ʃʰiː35|ci2||奢侈。|
831|施|施|ʃi55|ʃiː55|si1|||
832|翅|翅|tʃʰi33|t͡ʃʰiː33|ci3|||
833|匙|匙|ʃi21|ʃiː21|si4||湯匙、鑰匙讀音亦同。|
834|是|是|ʃi22|ʃiː22|si6|||
835|氏|氏|ʃi22|ʃiː22|si6|||
836|豉|豉|ʃi22|ʃiː22|si6|||
837|兒|儿|0i21|jiː21|ji4|||
838|爾|尔|0i23|jiː24|ji5|||
839|寄|寄|ki33|kiː33|gi3|||
840|企|企|kʰi23|kʰiː24|ki5|||
841|奇|奇|kʰi21|kʰiː21|ki4|||
842|騎|骑|kʰɛ21|kʰɛː21|ke4|||
843|岐|岐|kʰi21|kʰiː21|ki4|||
844|徛|徛|kʰi23|kʰiː24|ki5||立。|
845|技|技|ki22|kiː22|gi6|||
846|妓|妓|ki22|kiː22|gi6|||
847|宜|宜|ni21|niː21|ni4|||
848|儀|仪|0i22|jiː22|ji6|||
849|蟻|蚁|ŋɐi23|ŋɐi24|ngai5|||
850|誼|谊|ni21|niː21|ni4|||
851|義|义|0i22|jiː22|ji6|||
852|議|议|0i23|jiː24|ji5|||
853|犧|牺|hi55|hiː55|hi1|||
854|戲|戏|hi33|hiː33|hi3|||
855|椅|椅|0i35|jiː35|ji2|||
856|倚|倚|kʰi23|kʰiː24|ki5|||
857|移|移|0i21|jiː21|ji4|||
858|易|易|0i22|jiː22|ji6||難易。|
859|易|易|0ik2|jɪk̚2|jik6||交易。|
860|悲|悲|pi55|piː55|bi1|||
861|鄙|鄙|pi33|piː33|bi3|||
862|比|比|pi35|piː35|bi2||比較。|
863|秕|秕|pʰi35|pʰiː35|pi2||秕子。|
864|祕|秘|pi33|piː33|bi3|||
865|泌|泌|pi33|piː33|bi3|||
866|庇|庇|pi33|piː33|bi3|||
867|痹|痹|pi33|piː33|bi3||麻痹。|
868|丕|丕|pʰi55|pʰiː55|pi1|||
869|屁|屁|pʰi33|pʰiː33|pi3|||
870|琵|琵|pʰi21|pʰiː21|pi4||琵琶。|
871|枇|枇|pʰi21|pʰiː21|pi4||枇杷。|
872|備|备|pi22|piː22|bi6|||
873|鼻|鼻|pi22|piː22|bi6|||
874|眉|眉|mi21|miː21|mi4|||
875|楣|楣|mi21|miː21|mi4|||
876|黴|霉|mui21|muːi21|mui4|||
877|霉|霉|mui21|muːi21|mui4|||原網作「黴」字。
878|美|美|mɐi23|mɐi24|mai5|||
879|媚|媚|mi22|miː22|mi6|||
880|寐|寐|mi22|miː22|mi6|||
881|地|地|ti22|tiː22|di6|||
882|尼|尼|ni21|niː21|ni4|||
883|膩|腻|ni22|niː22|ni6|||
884|梨|梨|li21|liː21|li4|||
885|履|履|ly23|lyː24|lyu5|||
886|利|利|li22|liː22|li6|||
887|痢|痢|li22|liː22|li6|||
888|資|资|tʃi55|t͡ʃiː55|zi1|||
889|姿|姿|tʃi55|t͡ʃiː55|zi1|||
890|咨|咨|tʃi55|t͡ʃiː55|zi1|||
891|姊|姊|tʃi35|t͡ʃiː35|zi2|||
892|次|次|tʃʰi33|t͡ʃʰiː33|ci3|||
893|瓷|瓷|tʃʰi21|t͡ʃʰiː21|ci4||瓷器。|
894|餈|糍|tʃʰi21|t͡ʃʰiː21|ci4||餈粑。|又作「糍」字。
895|糍|糍|tʃʰi21|t͡ʃʰiː21|ci4||糍粑。|原網作「餈」字。
896|自|自|tʃi22|t͡ʃiː22|zi6|||
897|私|私|sɿ55|sɿ55|sy1|||
898|死|死|ɬi35|ɬiː35|sli2|||
899|四|四|ɬi33|ɬiː33|sli3|||
900|肆|肆|ɬi33|ɬiː33|sli3|||
901|致|致|tʃi33|t͡ʃiː33|zi3|||
902|遲|迟|tʃʰi21|t͡ʃʰiː21|ci4|||
903|雉|雉|tʃʰi35|t͡ʃʰiː35|ci2||雉雞。|
904|緻|致|tʃi33|t͡ʃiː33|zi3|||
905|稚|稚|tʃi33|t͡ʃiː33|zi3|||
906|師|师|sɿ55|sɿ55|sy1|||
907|獅|狮|sɿ55|sɿ55|sy1|||
908|脂|脂|tʃi55|t͡ʃiː55|zi1|||
909|指|指|tʃi35|t͡ʃiː35|zi2|||
910|旨|旨|tʃi35|t͡ʃiː35|zi2|||
911|至|至|tʃi33|t͡ʃiː33|zi3|||
912|示|示|ʃi22|ʃiː22|si6|||
913|尸|尸|ʃi55|ʃiː55|si1|||
914|屍|尸|ʃi55|ʃiː55|si1|||
915|屎|屎|ʃi35|ʃiː35|si2|||
916|矢|矢|tʃʰi35|t͡ʃʰiː35|ci2|||
917|視|视|ʃi22|ʃiː22|si6|||
918|嗜|嗜|ʃi33|ʃiː33|si3|||
919|二|二|0i22|jiː22|ji6|||
920|貳|贰|0i22|jiː22|ji6|||
921|飢|饥|ki55|kiː55|gi1|||
922|肌|肌|ki55|kiː55|gi1|||
923|几|几|ki55|kiː55|gi1||茶几。|
924|冀|冀|ki33|kiː33|gi3|||
925|器|器|hi33|hiː33|hi3|||
926|棄|弃|hi33|hiː33|hi3|||
927|祁|祁|kʰi21|kʰiː21|ki4|||
928|鰭|鳍|kʰi21|kʰiː21|ki4|||
929|伊|伊|0i55|jiː55|ji1|||
930|姨|姨|0i55|jiː55|ji1|||
931|夷|夷|0i21|jiː21|ji4|||
932|肄|肄|0i33|jiː33|ji3|||
933|釐|厘|li21|liː21|li4|||
934|狸|狸|li21|liː21|li4|||
935|貍|狸|li21|liː21|li4|||
936|李|李|li23|liː24|li5|||
937|里|里|li23|liː24|li5|||
938|理|理|li23|liː24|li5|||
939|裏|里|li23|liː24|li5||裏外。|
940|裡|里|li23|liː24|li5||裏外。|
941|鯉|鲤|li23|liː24|li5|||
942|吏|吏|li22|liː22|li6|||
943|茲|兹|tsɿ55|t͡sɿ55|zy1|||
944|滋|滋|tsɿ55|t͡sɿ55|zy1|||
945|子|子|tsɿ35|t͡sɿ35|zy2|||
946|梓|梓|tsɿ35|t͡sɿ35|zy2|||
947|慈|慈|tʃʰi21|t͡ʃʰiː21|ci4|||
948|磁|磁|tʃʰi21|t͡ʃʰiː21|ci4||磁石。|原網作「礠」字。
949|字|字|tsɿ22|t͡sɿ22|zy6|||
950|牸|牸|tsɿ22|t͡sɿ22|zy6||牝牛。|
951|絲|丝|sɿ55|sɿ55|sy1|||
952|司|司|sɿ55|sɿ55|sy1|||原網誤爲53，此地陰平應爲55。
953|伺|伺|ʃi33|ʃiː33|si3|||
954|思|思|sɿ55|sɿ55|sy1||思念；意思。|
955|辭|辞|tsʰɿ21|t͡sʰɿ21|cy4|||
956|祠|祠|tsʰɿ21|t͡sʰɿ21|cy4|||
957|詞|词|tsʰɿ21|t͡sʰɿ21|cy4|||
958|似|似|tsʰɿ23|t͡sʰɿ24|cy5|||
959|祀|祀|ʃi33|ʃiː33|si3||祭祀。|
960|巳|巳|ʃi33|ʃiː33|si3|||
961|寺|寺|tʃi22|t͡ʃiː22|zi6|||
962|飼|饲|tsʰɿ21|t͡sʰɿ21|cy4|||
963|嗣|嗣|tʃi22|t͡ʃiː22|zi6|||
964|置|置|tʃi33|t͡ʃiː33|zi3|||
965|癡|痴|tʃʰi55|t͡ʃʰiː55|ci1|||
966|痴|痴|tʃʰi55|t͡ʃʰiː55|ci1|||
967|恥|耻|tʃʰi35|t͡ʃʰiː35|ci2|||
968|持|持|tʃʰi21|t͡ʃʰiː21|ci4|||原網誤爲31，且不送氣，此地陽平應爲21，應送氣。
969|治|治|tʃi22|t͡ʃiː22|zi6|||
970|輜|辎|tʃi55|t͡ʃiː55|zi1||輜重。|
971|滓|滓|tʃɔi35|t͡ʃɔːi35|zoi2|||
972|廁|厕|tʃʰi33|t͡ʃʰiː33|ci3||廁所。|
973|士|士|sɿ22|sɿ22|sy6|||
974|仕|仕|sɿ22|sɿ22|sy6|||
975|柿|柿|ʃɐi22|ʃɐi22|sai6|||
976|俟|俟|ʃi33|ʃiː33|si3|||
977|事|事|sɿ22|sɿ22|sy6|||
978|史|史|ʃɐi35|ʃɐi35|sai2|||
979|使|使|ʃɐi35|ʃɐi35|sai2|||
980|駛|驶|ʃɐi35|ʃɐi35|sai2|||
981|之|之|tʃi55|t͡ʃiː55|zi1|||
982|芝|芝|tʃi55|t͡ʃiː55|zi1|||
983|止|止|tʃi35|t͡ʃiː35|zi2|||
984|址|址|tʃi35|t͡ʃiː35|zi2|||
985|趾|趾|tʃi35|t͡ʃiː35|zi2|||
986|志|志|tʃi33|t͡ʃiː33|zi3|||
987|痣|痣|tʃi33|t͡ʃiː33|zi3|||
